"Reporting Starts","Reporting Ends","Ad Name","Ad Delivery",Bid,"Bid Type","Ad Set Budget","Ad Set Budget Type","Amount Spent (USD)",Ends,"Website Purchases","Website Purchase ROAS (Return on Ad Spend)",Starts,"Campaign ID","Ad Set ID","Ad ID",Reach,Frequency,Impressions,"Ad Set Delivery","Clicks (All)","CPC (All) (USD)","CTR (All)","CPM (Cost per 1,000 Impressions) (USD)","Cost per 1,000 People Reached (USD)",ThruPlays,"Video Plays at 25%","Video Plays at 50%","Video Plays at 75%","Video Average Play Time","Video Plays","CTR (Link Click-Through Rate)","Unique CTR (Link Click-Through Rate)","Unique CTR (All)","CPC (Cost per Link Click) (USD)","Cost per Unique Link Click (USD)","Campaign Name","Ad Set Name"
2015-06-15,2021-03-08,"10.13_Holiday 10% Off duo 7234_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,30.61,Daily,1711.75,2017-12-31,31,1.66811742,2017-10-20,6048885993742,6080972350142,6080972380942,96293,1.5124256176461,145636,inactive,1000,1.71175,0.68664341,11.75361861,17.77647389,,,,,00:00:00,,0.25405806256695,0.34685802706323,0.89726148,4.62635135,5.125,DR_Retargeting,"10.13_Holiday 10% Off duo 7234_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.13_Holiday 125 GWP 7143_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,34.79,Daily,313.34,2017-12-31,9,2.29782345,2017-10-20,6048885993742,6080972354342,6080972383742,22493,1.1800115591517,26542,inactive,212,1.47801887,0.79873408,11.80544043,13.93055617,,,,,00:00:00,,0.41066988169693,0.46236606944383,0.87582804,2.8746789,3.01288462,DR_Retargeting,"10.13_Holiday 125 GWP 7143_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.13_Holiday 85 GWP 7142_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,93.14,Daily,585.14,2017-12-31,20,2.80650784,2017-10-20,6048885993742,6080972355542,6080972389742,44748,1.3104049342987,58638,inactive,355,1.64828169,0.60540946,9.9788533,13.07633861,,,,,00:00:00,,0.21487772434258,0.23911683203719,0.71288102,4.64396825,5.46859813,DR_Retargeting,"10.13_Holiday 85 GWP 7142_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.27_Oct. Priority Shipping Static_Desktop/Mobile/IG_Offer Page Visitors_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,80,Daily,57.06,2017-10-30,,,2017-10-27,6048885993742,6081337285342,6081337332542,1829,1.3335155822854,2439,inactive,8,7.1325,0.32800328,23.39483395,31.19737562,,,,,00:00:00,,0.2460024600246,0.32804811372335,0.43739748,9.51,9.51,DR_Retargeting,"10.27_Oct. Priority Shipping Static_Desktop/Mobile/IG_Offer Page Visitors_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.27_Oct. Priority Shipping Static_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,75,Daily,247.04,2017-10-30,6,2.17373705,2017-10-27,6048885993742,6081337295942,6081337338742,5479,1.7172841759445,9409,inactive,61,4.04983607,0.64831544,26.25571262,45.0885198,,,,,00:00:00,,0.35072802635774,0.54754517247673,0.9673298,7.48606061,8.23466667,DR_Retargeting,"10.27_Oct. Priority Shipping Static_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.27_Oct. Priority Shipping Static_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,50,Daily,127.09,2017-10-30,,,2017-10-27,6048885993742,6081337289942,6081337350342,4515,1.3393133997785,6047,inactive,49,2.59367347,0.81031917,21.01703324,28.14839424,,,,,00:00:00,,0.36381676864561,0.44296788482835,0.95238095,5.77681818,6.3545,DR_Retargeting,"10.27_Oct. Priority Shipping Static_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.27_Oct. Priority Shipping Static_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,45,Daily,179.06,2017-10-30,4,3.30531665,2017-10-27,6048885993742,6081337298542,6081337354542,19294,1.1837877060226,22840,inactive,149,1.20174497,0.65236427,7.83975482,9.28060537,,,,,00:00:00,,0.23642732049037,0.253964963201,0.71006531,3.31592593,3.65428571,DR_Retargeting,"10.27_Oct. Priority Shipping Static_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.31_Oct. Choose Your Mask Duo Spider Static_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,75,Lifetime,75,2017-10-31,3,2.50666667,2017-10-31,6048885993742,6081386453142,6081535409342,9297,1.053027858449,9790,inactive,50,1.5,0.51072523,7.66087845,8.06711843,,,,,00:00:00,,0.14300306435138,0.15058621060557,0.5378079,5.35714286,5.35714286,DR_Retargeting,"10.31_Oct. Choose Your Mask Duo Static_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.31_Oct. Choose Your Mask Duo Spider Static_Desktop/Mobile/IG_Offer Page Visitors_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,110,Lifetime,21.5,2017-10-31,,,2017-10-31,6048885993742,6081386430542,6081535439942,926,1.1133909287257,1031,inactive,5,4.3,0.48496605,20.85354025,23.21814255,,,,,00:00:00,,0.38797284190107,0.32397408207343,0.43196544,5.375,7.16666667,DR_Retargeting,"10.31_Oct. Choose Your Mask Duo Static_Desktop/Mobile/IG_Offer Page Visitors_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.31_Oct. Choose Your Mask Duo Spider Static_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,110,Lifetime,31.62,2017-10-31,1,4.11132195,2017-10-31,6048885993742,6081386436142,6081535446142,1357,1.0980103168755,1490,inactive,6,5.27,0.40268456,21.22147651,23.30140015,,,,,00:00:00,,0.33557046979866,0.29476787030214,0.29476787,6.324,7.905,DR_Retargeting,"10.31_Oct. Choose Your Mask Duo Static_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.31_Oct. Choose Your Mask Duo Spider Static_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,85,Lifetime,34.27,2017-10-31,1,0.87540123,2017-10-31,6048885993742,6081386445142,6081535456542,1866,1.0685959271168,1994,inactive,9,3.80777778,0.45135406,17.18655968,18.36548767,,,,,00:00:00,,0.20060180541625,0.21436227224009,0.48231511,8.5675,8.5675,DR_Retargeting,"10.31_Oct. Choose Your Mask Duo Static_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.1_Holiday Free Deluxe Sample Static_Desktop/Mobile/IG_Retinol Brand Purchasers_CA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,100,Lifetime,100,2017-11-01,3,1.86,2017-11-01,6048885993742,6081601436742,6081601442742,5733,1.1179138321995,6409,inactive,42,2.38095238,0.65532844,15.6030582,17.44287459,,,,,00:00:00,,0.32766422218755,0.34885749171463,0.69771498,4.76190476,5,DR_Retargeting,"11.1_Holiday Free Deluxe Sample Static_Desktop/Mobile/IG_Retinol Brand Purchasers_CA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.1_Holiday Free Deluxe Sample Static_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,100,Lifetime,100,2017-11-01,,,2017-11-01,6048885993742,6081601437742,6081601445342,15080,1.0102122015915,15234,inactive,125,0.8,0.82053302,6.56426415,6.63129973,,,,,00:00:00,,0.40698437705133,0.38461538461538,0.76259947,1.61290323,1.72413793,DR_Retargeting,"11.1_Holiday Free Deluxe Sample Static_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.1_Holiday Free Deluxe Sample Static_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,85,Lifetime,85,2017-11-01,8,9.01117647,2017-11-01,6048885993742,6081601438742,6081601448342,2954,1.1269465132024,3329,inactive,42,2.02380952,1.26164013,25.53319315,28.77454299,,,,,00:00:00,,0.75097626914989,0.71090047393365,1.15098172,3.4,4.04761905,DR_Retargeting,"11.1_Holiday Free Deluxe Sample Static_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.1_Holiday Free Deluxe Sample Static_Desktop/Mobile/IG_Offer Page Visitors_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,100,Lifetime,82.04,2017-11-01,2,1.85153584,2017-11-01,6048885993742,6081601439542,6081601450942,2960,1.2766891891892,3779,inactive,34,2.41294118,0.89970892,21.70944694,27.71621622,,,,,00:00:00,,0.50277851283408,0.50675675675676,0.94594595,4.31789474,5.46933333,DR_Retargeting,"11.1_Holiday Free Deluxe Sample Static_Desktop/Mobile/IG_Offer Page Visitors_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.1_Holiday Free Deluxe Sample Static_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,100,Lifetime,100,2017-11-01,5,4.9185,2017-11-01,6048885993742,6081601440342,6081601453342,4988,1.1234963913392,5604,inactive,81,1.2345679,1.44539615,17.84439686,20.04811548,,,,,00:00:00,,0.80299785867238,0.86206896551724,1.40336808,2.22222222,2.3255814,DR_Retargeting,"11.1_Holiday Free Deluxe Sample Static_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.6_Holiday Gift Guide Unwrapping GIF_Desktop/Mobile/IG_Murad Email Subscribers_CA_3) Gif_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,12.02,Daily,64.17,2017-12-25,3,3.58422939,2017-11-06,6048885993742,6081913024342,6081913039742,5314,1.1345502446368,6029,inactive,29,2.21275862,0.48100846,10.64355615,12.07564923,,1191,383,207,00:00:02,,0.26538397744236,0.2822732404968,0.50809183,4.010625,4.278,DR_Retargeting,"11.6_Holiday Gift Guide Unwrapping GIF_Desktop/Mobile/IG_Murad Email Subscribers_CA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.6_Holiday Gift Guide Unwrapping GIF_Desktop/Mobile/IG_2016 Holiday Kit Purchasers_CA_3) Gif_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,20,Daily,16.17,2017-12-25,,,2017-11-06,6048885993742,6081913025542,6081913042742,246,3.260162601626,802,inactive,6,2.695,0.74812968,20.16209476,65.73170732,,144,55,28,00:00:02,,0.37406483790524,1.219512195122,2.43902439,5.39,5.39,DR_Retargeting,"11.6_Holiday Gift Guide_Desktop/Mobile/IG_2016 Holiday Kit Purchasers_CA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.6_Holiday Gift Guide Unwrapping GIF_Desktop/Mobile/IG_Add To Cart_WCA_3) Gif_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,2.76,Daily,13.13,2017-12-25,1,23.75476009,2017-11-06,6048885993742,6081913037142,6081913044142,101,2.5643564356436,259,inactive,7,1.87571429,2.7027027,50.69498069,130,,57,27,15,00:00:03,,1.5444015444015,3.960396039604,5.94059406,3.2825,3.2825,DR_Retargeting,"11.6_Holiday Gift Guide Unwrapping GIF_Desktop/Mobile/IG_Add To Cart_WCA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.6_Holiday Gift Guide Unwrapping GIF_Desktop/Mobile/IG_2016 Holiday Purchasers_CA_3) Gif_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,11,Daily,71.57,2017-12-25,4,3.8563644,2017-11-06,6048885993742,6081913026742,6081913048342,1960,2.0887755102041,4094,inactive,21,3.40809524,0.51294577,17.48168051,36.51530612,,650,219,120,00:00:02,,0.26868588177821,0.56122448979592,1.07142857,6.50636364,6.50636364,DR_Retargeting,"11.6_Holiday Gift Guide Unwrapping GIF_Desktop/Mobile/IG_2016 Holiday Purchasers_CA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.6_Holiday Gift Guide Unwrapping GIF_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_3) Gif_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,69.15,Daily,162.47,2017-12-25,2,0.96017726,2017-11-06,6048885993742,6081913028742,6081913056542,5731,1.378642470773,7901,inactive,90,1.80522222,1.13909632,20.56321985,28.34932821,,1611,698,421,00:00:02,,0.78471079610176,1.0294887454196,1.4133659,2.62048387,2.75372881,DR_Retargeting,"11.6_Holiday Gift Guide_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.6_Holiday Gift Guide Unwrapping GIF_Desktop/Mobile/IG_Offer Page Visitors_WCA_3) Gif_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,17.33,Daily,110.39,2017-12-25,3,1.40411269,2017-11-06,6048885993742,6081913030342,6081913058942,3118,1.6090442591405,5017,inactive,51,2.1645098,1.01654375,22.00318916,35.4041052,,952,414,245,00:00:02,,0.63783137333068,1.0262989095574,1.53944836,3.4496875,3.4496875,DR_Retargeting,"11.6_Holiday Gift Guide Unwrapping GIF_Desktop/Mobile/IG_Offer Page Visitors_WCA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.6_Holiday Gift Guide Unwrapping GIF_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_3) Gif_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,50.5,Daily,383.31,2017-12-25,19,4.20547338,2017-11-06,6048885993742,6081913036142,6081913061542,8027,1.7201943440887,13808,inactive,151,2.53847682,1.09356895,27.75999421,47.75258503,,2941,1244,746,00:00:02,,0.77491309385863,1.1959636227731,1.65690794,3.58233645,3.9928125,DR_Retargeting,"11.6_Holiday Gift Guide_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.8_Holiday - 2 Day IADS Static_Desktop/Mobile/IG_Offer Page Visitors_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,80,Daily,151.3,2017-11-09,10,5.20059484,2017-11-08,6048885993742,6081983081542,6081983111342,4175,1.5298203592814,6387,inactive,41,3.6902439,0.64192892,23.68874276,36.23952096,,,,,00:00:00,,0.40707687490215,0.59880239520958,0.91017964,5.81923077,6.052,DR_Retargeting,"11.8_Holiday - 2 Day IADS Static_Desktop/Mobile/IG_Offer Page Visitors_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.8_Holiday - 2 Day IADS Static_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,90,Daily,162.63,2017-11-09,7,4.89362356,2017-11-08,6048885993742,6081983085742,6081983118942,7220,1.2447368421053,8987,inactive,62,2.62306452,0.68988539,18.09613887,22.52493075,,,,,00:00:00,,0.3671970624235,0.45706371191136,0.83102493,4.92818182,4.92818182,DR_Retargeting,"11.8_Holiday - 2 Day IADS Static_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.8_Holiday - 2 Day IADS Static_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,100,Daily,173.71,2017-11-09,9,2.91290081,2017-11-08,6048885993742,6081983087142,6081983121342,5125,1.2788292682927,6554,inactive,46,3.77630435,0.70186146,26.50442478,33.89463415,,,,,00:00:00,,0.41196216051266,0.46829268292683,0.8195122,6.4337037,7.23791667,DR_Retargeting,"11.8_Holiday - 2 Day IADS Static_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.8_Holiday - 2 Day IADS Static_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,70,Daily,137.58,2017-11-09,4,1.3228667,2017-11-08,6048885993742,6081983088542,6081983123742,14223,1.0849328552345,15431,inactive,106,1.29792453,0.68692891,8.91581881,9.67306475,,,,,00:00:00,,0.31754260903376,0.32341981297898,0.66793222,2.8077551,2.99086957,DR_Retargeting,"11.8_Holiday - 2 Day IADS Static_Desktop/Mobile/IG_Shopping Cart Abandoners 60 days_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_3) Gif_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,20,Daily,282.54,2017-12-31,4,1.46156296,2017-11-07,6048885993742,6081989034142,6081989046542,8971,1.1983056515439,10750,inactive,124,2.27854839,1.15348837,26.2827907,31.49481663,,918,387,195,00:00:02,,0.5953488372093,0.67996878831791,1.24846728,4.4146875,4.63180328,DR_Retargeting,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_Murad Email Subscribers_CA_3) Gif_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,15.97,Daily,32.06,2017-12-31,,,2017-11-07,6048885993742,6081989025142,6081989049742,2884,1.0915395284327,3148,inactive,14,2.29,0.44472681,10.18424396,11.11650485,,156,59,38,00:00:01,,0.25412960609911,0.24271844660194,0.45076283,4.0075,4.58,DR_Retargeting,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_Murad Email Subscribers_CA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_Offer Page Visitors_WCA_3) Gif_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,27.37,Daily,413.46,2017-12-31,9,1.41476805,2017-11-07,6048885993742,6081989035742,6081989072342,6447,1.9606018303087,12640,inactive,130,3.18046154,1.02848101,32.71044304,64.13215449,,913,355,200,00:00:02,,0.64873417721519,1.1167985109353,1.65968668,5.04219512,5.7425,DR_Retargeting,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_Offer Page Visitors_WCA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_2016 Holiday Kit Purchasers_CA_3) Gif_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,1,Daily,42.25,2017-12-31,2,4.99408284,2017-11-07,6048885993742,6081989020542,6081989075542,274,6.7773722627737,1857,inactive,5,8.45,0.26925148,22.75175013,154.19708029,,98,38,23,00:00:01,,0.26925148088314,1.4598540145985,1.45985401,8.45,10.5625,DR_Retargeting,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_2016 Holiday Kit Purchasers_CA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_3) Gif_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,15.14,Daily,747.34,2017-12-31,34,6.79516686,2017-11-07,6048885993742,6081989028342,6081989079342,12311,2.0361465356186,25067,inactive,297,2.5162963,1.18482467,29.81369929,60.70506051,,1788,659,348,00:00:02,,0.76594726133961,1.2752822678905,1.92510763,3.89239583,4.76012739,DR_Retargeting,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_2016 Holiday Purchasers_CA_3) Gif_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,11,Daily,46.3,2017-12-31,3,6.78185745,2017-11-07,6048885993742,6081989037742,6081989082142,1458,1.6941015089163,2470,inactive,13,3.56153846,0.52631579,18.74493927,31.7558299,,141,59,32,00:00:02,,0.24291497975709,0.41152263374486,0.89163237,7.71666667,7.71666667,DR_Retargeting,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_2016 Holiday Purchasers_CA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_Add To Cart_WCA_3) Gif_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,1.53,Daily,5.45,2017-12-31,,,2017-11-07,6048885993742,6081989029342,6081989091142,66,1.5757575757576,104,inactive,1,5.45,0.96153846,52.40384615,82.57575758,,10,6,5,00:00:02,,0.96153846153846,1.5151515151515,1.51515152,5.45,5.45,DR_Retargeting,"11.7_Holiday Sets - That's a Wrap GIF_Desktop/Mobile/IG_Add To Cart_WCA_3) Gif_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.13_Holiday - $125 GWP Green Text 7502 Static_Desktop/Mobile/IG_2016 Holiday Purchasers_CA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,11.3,Daily,23.18,2017-12-31,1,2.93356342,2017-11-08,6048885993742,6082043251342,6082043258942,793,1.5069356872636,1195,inactive,3,7.72666667,0.25104603,19.39748954,29.23076923,,,,,00:00:00,,0.083682008368201,0.12610340479193,0.37831021,23.18,23.18,DR_Retargeting,"10.13_Holiday 125 GWP 7143_Desktop/Mobile/IG_2016 Holiday Purchasers_CA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.13_Holiday - $125 GWP Green Text 7502 Static_Desktop/Mobile/IG_2016 Holiday Kit Purchasers_CA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,1,Daily,9.65,2017-12-31,,,2017-11-08,6048885993742,6082043252342,6082043279742,171,2.0877192982456,357,inactive,1,9.65,0.28011204,27.03081232,56.43274854,,,,,00:00:00,,0.28011204481793,0.58479532163743,0.58479532,9.65,9.65,DR_Retargeting,"10.13_Holiday 125 GWP 7143_Desktop/Mobile/IG_2016 Holiday Kit Purchasers_CA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.13_Holiday - $125 GWP Green Text 7502 Static_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,31.97,Daily,402.51,2017-12-31,11,2.1215622,2017-10-13,6048885993742,6080449196542,6082043291942,9715,1.4282038085435,13875,inactive,139,2.8957554,1.0018018,29.00972973,41.43180648,,,,,00:00:00,,0.57657657657658,0.73082861554297,1.2866701,5.031375,5.66915493,DR_Retargeting,"10.13_Holiday 125 GWP 7143_Desktop/Mobile/IG_Site Visitors 30 Days_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.13_Holiday 85 GWP 7142_Desktop/Mobile/IG_2016 Holiday Purchasers_CA_4) Static_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,11,Daily,1.95,2017-12-31,,,2017-11-08,6048885993742,6082043355742,6082043358342,109,1.045871559633,114,inactive,0,0,0,17.10526316,17.88990826,,,,,00:00:00,,,0,0,,,DR_Retargeting,"10.13_Holiday 85 GWP 7142_Desktop/Mobile/IG_2016 Holiday Purchasers_CA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"10.13_Holiday 85 GWP 7142_Desktop/Mobile/IG_2016 Holiday Kit Purchasers_CA_4) Static_6) oCPM Conversion",inactive,0,ABSOLUTE_OCPM,1.67,Daily,5.95,2017-12-31,,,2017-11-08,6048885993742,6082043356742,6082043360942,138,1.7898550724638,247,inactive,1,5.95,0.4048583,24.08906883,43.11594203,,,,,00:00:00,,0.40485829959514,0.72463768115942,0.72463768,5.95,5.95,DR_Retargeting,"10.13_Holiday 85 GWP 7142_Desktop/Mobile/IG_2016 Holiday Kit Purchasers_CA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.8_Holiday - $85 GWP Value Static_Desktop/Mobile/IG_2016 Holiday Purchasers_CA_4) Static_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,11,Daily,5.38,2017-12-31,3,46.28252788,2017-11-08,6048885993742,6082043355742,6082044638942,268,1.1567164179104,310,inactive,3,1.79333333,0.96774194,17.35483871,20.07462687,,,,,00:00:00,,0.64516129032258,0.74626865671642,1.11940299,2.69,2.69,DR_Retargeting,"10.13_Holiday 85 GWP 7142_Desktop/Mobile/IG_2016 Holiday Purchasers_CA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.8_Holiday - $85 GWP Value Static_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_4) Static_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,20,Daily,217.5,2017-12-31,3,4.2,2017-10-13,6048885993742,6080449202942,6082044641342,4934,1.4063640048642,6939,inactive,57,3.81578947,0.82144401,31.34457415,44.08188083,,,,,00:00:00,,0.51880674448768,0.66882853668423,1.05391163,6.04166667,6.59090909,DR_Retargeting,"10.13_Holiday 85 GWP 7142_Desktop/Mobile/IG_Murad.com Time Spent Top 10%_WCA_4) Static_6) oCPM Conversion"
2015-06-15,2021-03-08,"11.8_Holiday - $85 GWP Value Static_Desktop/Mobile/IG_Offer Page Visitors_WCA_4) Static_6) oCPM Conversion",not_delivering,0,ABSOLUTE_OCPM,10.32,Daily,336.94,2017-12-31,9,3.28827091,2017-10-13,6048885993742,6080449194542,6082044643942,6313,1.9515285917947,12320,inactive,73,4.61561644,0.59253247,27.34902597,53.37240615,,,,,00:00:00,,0.37337662337662,0.64945350863298,1.06130208,7.32478261,8.21804878,DR_Retargeting,"10.13_Holiday 85 GWP 7142_Desktop/Mobile/IG_Offer Page Visitors_WCA_4) Static_6) oCPM Conversion"
